x0004,y0004,x0005,y0005,x0018,y0018,x0019,y0019
441.1621094,1.586113759,441.1621094,1.349488912,441.1621094,1.016324843, , ,
441.40625,1.587715818,441.40625,1.360161605,441.40625,1.033794204, , ,
441.6503906,1.583885406,441.6503906,1.368594096,441.6503906,1.088002648, , ,
441.8945312,1.586140364,441.8945312,1.358490072,441.8945312,1.15304386, , ,
442.1386719,1.59303149,442.1386719,1.379617759,442.1386719,1.11784477, , ,
442.3828125,1.591125504,442.3828125,1.372665536,442.3828125,1.099094336, , ,
442.6269531,1.590057398,442.6269531,1.414487309,442.6269531,1.069175999, , ,
442.8710938,1.592963731,442.8710938,1.438990057,442.8710938,0.9083596035, , ,
443.1152344,1.592978799,443.1152344,1.426983843,443.1152344,0.8823687368, , ,
443.359375,1.587503658,443.359375,1.420810264,443.359375,0.7263421169, , ,
443.6035156,1.589323375,443.6035156,1.417103866,443.6035156,0.7302606197, , ,
443.8476562,1.594873478,443.8476562,1.451807545,443.8476562,0.9123460277, , ,
444.0917969,1.596093239,444.0917969,1.438043893,444.0917969,0.8105643521, , ,
444.3359375,1.59435025,444.3359375,1.449299354,444.3359375,0.6747760922, , ,
444.5800781,1.595059898,444.5800781,1.414527408,444.5800781,0.8942758407, , ,
444.8242188,1.594360028,444.8242188,1.42314909,444.8242188,0.9319368265, , ,
445.0683594,1.595951474,445.0683594,1.422292087,445.0683594,0.899269402, , ,
445.3125,1.599745165,445.3125,1.453139406,445.3125,1.13244947, , ,
445.5566406,1.599718309,445.5566406,1.443530842,445.5566406,0.9781838755, , ,
445.8007812,1.60192006,445.8007812,1.452897074,445.8007812,1.047233757, , ,
446.0449219,1.599828303,446.0449219,1.412853569,446.0449219,0.8882532166, , ,
446.2890625,1.602902872,446.2890625,1.461265095,446.2890625,1.085411859, , ,
446.5332031,1.603880258,446.5332031,1.452968163,446.5332031,1.110077044, , ,
446.7773438,1.603265107,446.7773438,1.45517656,446.7773438,1.127244739, , ,
447.0214844,1.607091272,447.0214844,1.426069506,447.0214844,0.9729583629, , ,
447.265625,1.608467515,447.265625,1.439407406,447.265625,1.0107874, , ,
447.5097656,1.605532287,447.5097656,1.476016418,447.5097656,0.9222313283, , ,
447.7539062,1.607939294,447.7539062,1.446392605,447.7539062,1.092137893, , ,
447.9980469,1.606570389,447.9980469,1.441992855,447.9980469,0.9046952773, , ,
448.2421875,1.609234634,448.2421875,1.494502862,448.2421875,1.109755181, , ,
448.4863281,1.612648259,448.4863281,1.461771667,448.4863281,0.9767094252, , ,
448.7304688,1.610617656,448.7304688,1.491833654,448.7304688,1.147354545, , ,
448.9746094,1.610291845,448.9746094,1.432967997,448.9746094,1.020677507, , ,
449.21875,1.615470071,449.21875,1.499140603,449.21875,1.060771247, , ,
449.4628906,1.61510402,449.4628906,1.452061177,449.4628906,0.9404462622, , ,
449.7070312,1.617558848,449.7070312,1.474936539,449.7070312,1.015156111, , ,
449.9511719,1.620228485,449.9511719,1.484899667,449.9511719,0.9185288146, , ,
450.1953125,1.621886012,450.1953125,1.496543249,450.1953125,1.047106841, , ,
450.4394531,1.622528845,450.4394531,1.463700639,450.4394531,0.9389490049, , ,
450.6835938,1.619364971,450.6835938,1.437420455,450.6835938,0.9401669339, , ,
450.9277344,1.624065708,450.9277344,1.461952552,450.9277344,0.9789315452, , ,
451.171875,1.622034565,451.171875,1.438880699,451.171875,0.8528667524, , ,
451.4160156,1.621449357,451.4160156,1.464025039,451.4160156,0.8061976132, , ,
451.6601562,1.623707626,451.6601562,1.465664976,451.6601562,0.6336529853, , ,
451.9042969,1.626669266,451.9042969,1.48544035,451.9042969,0.9291737211, , ,
452.1484375,1.624660845,452.1484375,1.502352295,452.1484375,1.015696379, , ,
452.3925781,1.623735333,452.3925781,1.475687121,452.3925781,0.7772491606, , ,
452.6367188,1.62332514,452.6367188,1.490799393,452.6367188,0.8155938303, , ,
452.8808594,1.627905833,452.8808594,1.487872301,452.8808594,0.8639249925, , ,
453.125,1.630367929,453.125,1.512608408,453.125,0.9745688131, , ,
453.3691406,1.630879407,453.3691406,1.499742988,453.3691406,1.012990015, , ,
453.6132812,1.628963438,453.6132812,1.444524405,453.6132812,0.8462933237, , ,
453.8574219,1.633873757,453.8574219,1.477621199,453.8574219,1.146152377, , ,
454.1015625,1.633398512,454.1015625,1.50460789,454.1015625,1.092253535, , ,
454.3457031,1.638660381,454.3457031,1.499836752,454.3457031,1.098209925, , ,
454.5898438,1.639113363,454.5898438,1.5431952,454.5898438,1.090369394, , ,
454.8339844,1.638630718,454.8339844,1.546420969,454.8339844,1.090590589, , ,
455.078125,1.641328607,455.078125,1.552175787,455.078125,1.218229881, , ,
455.3222656,1.643384857,455.3222656,1.542192087,455.3222656,1.340892281, , ,
455.5664062,1.647474039,455.5664062,1.54008161,455.5664062,1.242935122, , ,
455.8105469,1.643817829,455.8105469,1.541502469,455.8105469,1.291906755, , ,
456.0546875,1.652604767,456.0546875,1.562710647,456.0546875,1.311021475, , ,
456.2988281,1.648184006,456.2988281,1.54419749,456.2988281,1.306230614, , ,
456.5429688,1.651322651,456.5429688,1.568673577,456.5429688,1.360291564, , ,
456.7871094,1.648741253,456.7871094,1.554611082,456.7871094,1.36280945, , ,
457.03125,1.652026675,457.03125,1.582712817,457.03125,1.402504455, , ,
457.2753906,1.654245117,457.2753906,1.577114056,457.2753906,1.412735367, , ,
457.5195312,1.656267005,457.5195312,1.58127061,457.5195312,1.388426877, , ,
457.7636719,1.658930372,457.7636719,1.597630578,457.7636719,1.439877756, , ,
458.0078125,1.662321818,458.0078125,1.58388883,458.0078125,1.429317026, , ,
458.2519531,1.662729638,458.2519531,1.598316907,458.2519531,1.383044965, , ,
458.4960938,1.661175004,458.4960938,1.621106813,458.4960938,1.413814025, , ,
458.7402344,1.665603532,458.7402344,1.620014449,458.7402344,1.474275222, , ,
458.984375,1.66295705,458.984375,1.613083097,458.984375,1.411779331, , ,
459.2285156,1.663618069,459.2285156,1.62103788,459.2285156,1.452205718, , ,
459.4726562,1.668978772,459.4726562,1.625959709,459.4726562,1.469767773, , ,
459.7167969,1.668091831,459.7167969,1.642815798,459.7167969,1.506116146, , ,
459.9609375,1.664274035,459.9609375,1.654810804,459.9609375,1.479109094, , ,
460.2050781,1.669574874,460.2050781,1.65813752,460.2050781,1.475462091, , ,
460.4492188,1.665277765,460.4492188,1.62806571,460.4492188,1.455451973, , ,
460.6933594,1.671289925,460.6933594,1.637927271,460.6933594,1.480740352, , ,
460.9375,1.671610613,460.9375,1.644396034,460.9375,1.484871787, , ,
461.1816406,1.668305255,461.1816406,1.646634293,461.1816406,1.465580848, , ,
461.4257812,1.669513973,461.4257812,1.668780868,461.4257812,1.430620421, , ,
461.6699219,1.672601937,461.6699219,1.645375083,461.6699219,1.479098672, , ,
461.9140625,1.672980995,461.9140625,1.665556254,461.9140625,1.500213709, , ,
462.1582031,1.674252645,462.1582031,1.671426282,462.1582031,1.478545115, , ,
462.4023438,1.674043066,462.4023438,1.678483363,462.4023438,1.496615777, , ,
462.6464844,1.677741143,462.6464844,1.671658566,462.6464844,1.491653818, , ,
462.890625,1.677010597,462.890625,1.66478178,462.890625,1.498985145, , ,
463.1347656,1.680410049,463.1347656,1.644859268,463.1347656,1.504490457, , ,
463.3789062,1.679970527,463.3789062,1.663906074,463.3789062,1.540177962, , ,
463.6230469,1.681558766,463.6230469,1.647318168,463.6230469,1.529476729, , ,
463.8671875,1.680667427,463.8671875,1.662459424,463.8671875,1.477391932, , ,
464.1113281,1.686220195,464.1113281,1.651996017,464.1113281,1.524252458, , ,
464.3554688,1.684734727,464.3554688,1.660862779,464.3554688,1.537518208, , ,
464.5996094,1.687778419,464.5996094,1.646604158,464.5996094,1.578501506, , ,
464.84375,1.682352718,464.84375,1.661184419,464.84375,1.540199456, , ,
465.0878906,1.688372812,465.0878906,1.669735829,465.0878906,1.536705907, , ,
465.3320312,1.689282459,465.3320312,1.675805998,465.3320312,1.572893644, , ,
465.5761719,1.692845885,465.5761719,1.659954471,465.5761719,1.583144348, , ,
465.8203125,1.692066785,465.8203125,1.652631316,465.8203125,1.628317207, , ,
466.0644531,1.694003457,466.0644531,1.651972563,466.0644531,1.640179371, , ,
466.3085938,1.692013883,466.3085938,1.660611585,466.3085938,1.61132164, , ,
466.5527344,1.695178188,466.5527344,1.670780466,466.5527344,1.598293853, , ,
466.796875,1.697607793,466.796875,1.651178364,466.796875,1.658363955, , ,
467.0410156,1.703768843,467.0410156,1.662205477,467.0410156,1.688224546, , ,
467.2851562,1.700725718,467.2851562,1.636661003,467.2851562,1.679656855, , ,
467.5292969,1.70318256,467.5292969,1.665437772,467.5292969,1.691808389, , ,
467.7734375,1.710324994,467.7734375,1.67616482,467.7734375,1.709581607, , ,
468.0175781,1.703904745,468.0175781,1.661128867,468.0175781,1.689819482, , ,
468.2617188,1.706425082,468.2617188,1.683889616,468.2617188,1.699684642, , ,
468.5058594,1.708193019,468.5058594,1.678101456,468.5058594,1.688127441, , ,
468.75,1.71233141,468.75,1.662869024,468.75,1.709084382, , ,
468.9941406,1.713827907,468.9941406,1.682490676,468.9941406,1.742922074, , ,
469.2382812,1.717937677,469.2382812,1.660027062,469.2382812,1.757214991, , ,
469.4824219,1.71531308,469.4824219,1.655752383,469.4824219,1.733604614, , ,
469.7265625,1.720421529,469.7265625,1.658647718,469.7265625,1.75015637, , ,
469.9707031,1.720173609,469.9707031,1.676489736,469.9707031,1.756259554, , ,
470.2148438,1.722042193,470.2148438,1.675215827,470.2148438,1.789025327, , ,
470.4589844,1.72348216,470.4589844,1.678189346,470.4589844,1.785255552, , ,
470.703125,1.726259242,470.703125,1.658260945,470.703125,1.791880776, , ,
470.9472656,1.731976422,470.9472656,1.687840387,470.9472656,1.819650797, , ,
471.1914062,1.730815832,471.1914062,1.675523666,471.1914062,1.789463831, , ,
471.4355469,1.731906148,471.4355469,1.678372508,471.4355469,1.815888654, , ,
471.6796875,1.736699712,471.6796875,1.675293123,471.6796875,1.803988514, , ,
471.9238281,1.735378733,471.9238281,1.650173676,471.9238281,1.827722839, , ,
472.1679688,1.738516858,472.1679688,1.667803008,472.1679688,1.820881571, , ,
472.4121094,1.743228806,472.4121094,1.668012144,472.4121094,1.843484588, , ,
472.65625,1.745509134,472.65625,1.655703359,472.65625,1.864854913, , ,
472.9003906,1.745461791,472.9003906,1.669707129,472.9003906,1.860575151, , ,
473.1445312,1.747215582,473.1445312,1.660230914,473.1445312,1.850188774, , ,
473.3886719,1.746776163,473.3886719,1.639442784,473.3886719,1.855216708, , ,
473.6328125,1.755120043,473.6328125,1.657202903,473.6328125,1.877629771, , ,
473.8769531,1.755077527,473.8769531,1.676409787,473.8769531,1.883455975, , ,
474.1210938,1.760817715,474.1210938,1.658861513,474.1210938,1.89149915, , ,
474.3652344,1.76169685,474.3652344,1.678048562,474.3652344,1.905829513, , ,
474.609375,1.763318952,474.609375,1.644444937,474.609375,1.900494127, , ,
474.8535156,1.76338166,474.8535156,1.676499885,474.8535156,1.903008933, , ,
475.0976562,1.767206442,475.0976562,1.675275401,475.0976562,1.914943548, , ,
475.3417969,1.770153256,475.3417969,1.674582652,475.3417969,1.922609752, , ,
475.5859375,1.771030651,475.5859375,1.668072368,475.5859375,1.93061246, , ,
475.8300781,1.773276045,475.8300781,1.688362775,475.8300781,1.93554178, , ,
476.0742188,1.774249962,476.0742188,1.675962318,476.0742188,1.93726108, , ,
476.3183594,1.778498581,476.3183594,1.671942344,476.3183594,1.942179841, , ,
476.5625,1.783651712,476.5625,1.675648236,476.5625,1.945303819, , ,
476.8066406,1.786961442,476.8066406,1.668301925,476.8066406,1.974919584, , ,
477.0507812,1.788345595,477.0507812,1.669715474,477.0507812,1.96354371, , ,
477.2949219,1.78943537,477.2949219,1.667663486,477.2949219,1.972204066, , ,
477.5390625,1.794395971,477.5390625,1.66668116,477.5390625,1.977678104, , ,
477.7832031,1.799401358,477.7832031,1.682844869,477.7832031,1.972655319, , ,
478.0273438,1.797292034,478.0273438,1.668821862,478.0273438,1.973855286, , ,
478.2714844,1.804654143,478.2714844,1.674306446,478.2714844,1.988889067, , ,
478.515625,1.802576139,478.515625,1.66311927,478.515625,1.978979403, , ,
478.7597656,1.808918984,478.7597656,1.678883195,478.7597656,2.002574422, , ,
479.0039062,1.813785402,479.0039062,1.659241316,479.0039062,2.017976783, , ,
479.2480469,1.81596413,479.2480469,1.657012718,479.2480469,2.03963723, , ,
479.4921875,1.820023232,479.4921875,1.678431473,479.4921875,2.040794581, , ,
479.7363281,1.821424,479.7363281,1.659270045,479.7363281,2.03637777, , ,
479.9804688,1.822446631,479.9804688,1.66085474,479.9804688,2.035808425, , ,
480.2246094,1.826130795,480.2246094,1.648557361,480.2246094,2.052983259, , ,
480.46875,1.830969181,480.46875,1.679044123,480.46875,2.062809577, , ,
480.7128906,1.835076422,480.7128906,1.674740708,480.7128906,2.06333167, , ,
480.9570312,1.838733671,480.9570312,1.656607235,480.9570312,2.079749755, , ,
481.2011719,1.839554942,481.2011719,1.663712371,481.2011719,2.07958713, , ,
481.4453125,1.850080767,481.4453125,1.676612707,481.4453125,2.093483682, , ,
481.6894531,1.84881208,481.6894531,1.667929733,481.6894531,2.088836422, , ,
481.9335938,1.852564411,481.9335938,1.684161673,481.9335938,2.111019697, , ,
482.1777344,1.857648499,482.1777344,1.642758404,482.1777344,2.105865341, , ,
482.421875,1.862764902,482.421875,1.663845217,482.421875,2.124715008, , ,
482.6660156,1.866068999,482.6660156,1.6758885,482.6660156,2.125876998, , ,
482.9101562,1.867837297,482.9101562,1.686631056,482.9101562,2.146317371, , ,
483.1542969,1.871896746,483.1542969,1.685443602,483.1542969,2.153223816, , ,
483.3984375,1.877946742,483.3984375,1.671310395,483.3984375,2.156098405, , ,
483.6425781,1.881640967,483.6425781,1.685685978,483.6425781,2.165014782, , ,
483.8867188,1.886950906,483.8867188,1.675459656,483.8867188,2.183543993, , ,
484.1308594,1.898026556,484.1308594,1.674513963,484.1308594,2.202864053, , ,
484.375,1.900363656,484.375,1.724397457,484.375,2.208830156, , ,
484.6191406,1.907577514,484.6191406,1.791563611,484.6191406,2.233839029, , ,
484.8632812,1.90798087,484.8632812,1.815714943,484.8632812,2.230500934, , ,
485.1074219,1.911668755,485.1074219,1.844958764,485.1074219,2.221706911, , ,
485.3515625,1.906461042,485.3515625,1.847416678,485.3515625,2.216882209, , ,
485.5957031,1.909482879,485.5957031,1.819395277,485.5957031,2.195239879, , ,
485.8398438,1.913058504,485.8398438,1.776863206,485.8398438,2.204353458, , ,
486.0839844,1.915019662,486.0839844,1.748868514,486.0839844,2.210262463, , ,
486.328125,1.921893393,486.328125,1.740674631,486.328125,2.230661023, , ,
486.5722656,1.927062738,486.5722656,1.746673724,486.5722656,2.248752544, , ,
486.8164062,1.931008399,486.8164062,1.724563615,486.8164062,2.253185148, , ,
487.0605469,1.93978511,487.0605469,1.743556639,487.0605469,2.266529288, , ,
487.3046875,1.94636333,487.3046875,1.759579422,487.3046875,2.281212094, , ,
487.5488281,1.947302045,487.5488281,1.786971702,487.5488281,2.290899749, , ,
487.7929688,1.953203991,487.7929688,1.809916524,487.7929688,2.292539139, , ,
488.0371094,1.960741665,488.0371094,1.800566146,488.0371094,2.306418447, , ,
488.28125,1.967573068,488.28125,1.820859959,488.28125,2.315661542, , ,
488.5253906,1.97034154,488.5253906,1.804526927,488.5253906,2.315443982, , ,
488.7695312,1.972855989,488.7695312,1.819267281,488.7695312,2.317927337, , ,
489.0136719,1.982778479,489.0136719,1.843166328,489.0136719,2.33291303, , ,
489.2578125,1.985649397,489.2578125,1.838587674,489.2578125,2.338056408, , ,
489.5019531,1.99077016,489.5019531,1.839645153,489.5019531,2.34465007, , ,
489.7460938,1.995151295,489.7460938,1.867201746,489.7460938,2.356410902, , ,
489.9902344,1.999306421,489.9902344,1.865805573,489.9902344,2.355810559, , ,
490.234375,2.006639552,490.234375,1.900971227,490.234375,2.365643476, , ,
490.4785156,2.008698201,490.4785156,1.89375034,490.4785156,2.366819873, , ,
490.7226562,2.013224232,490.7226562,1.91260218,490.7226562,2.376663091, , ,
490.9667969,2.020078377,490.9667969,1.910734396,490.9667969,2.382531111, , ,
491.2109375,2.028059195,491.2109375,1.916809125,491.2109375,2.395267001, , ,
491.4550781,2.033208007,491.4550781,1.936069563,491.4550781,2.39759154, , ,
491.6992188,2.039305502,491.6992188,1.951498311,491.6992188,2.413211622, , ,
491.9433594,2.043489871,491.9433594,1.95515,491.9433594,2.409427991, , ,
492.1875,2.049803104,492.1875,1.966033013,492.1875,2.425669823, , ,
492.4316406,2.054237223,492.4316406,1.973129795,492.4316406,2.436354912, , ,
492.6757812,2.061499257,492.6757812,1.990475405,492.6757812,2.450943493, , ,
492.9199219,2.070542227,492.9199219,2.020938724,492.9199219,2.457465176, , ,
493.1640625,2.078198645,493.1640625,2.047896366,493.1640625,2.445083313, , ,
493.4082031,2.083680813,493.4082031,2.013553142,493.4082031,2.420381801, , ,
493.6523438,2.088303137,493.6523438,2.056198129,493.6523438,2.463942398, , ,
493.8964844,2.091845699,493.8964844,2.038799692,493.8964844,2.490043483, , ,
494.140625,2.099153365,494.140625,2.045950913,494.140625,2.504069833, , ,
494.3847656,2.106026075,494.3847656,2.066181314,494.3847656,2.502661379, , ,
494.6289062,2.113518147,494.6289062,2.058298277,494.6289062,2.509907403, , ,
494.8730469,2.12124797,494.8730469,2.083268473,494.8730469,2.515305815, , ,
495.1171875,2.128202613,495.1171875,2.095919833,495.1171875,2.530507717, , ,
495.3613281,2.13494678,495.3613281,2.105400153,495.3613281,2.537619076, , ,
495.6054688,2.143156542,495.6054688,2.116111718,495.6054688,2.553041712, , ,
495.8496094,2.152505481,495.8496094,2.129394271,495.8496094,2.563606113, , ,
496.09375,2.159703617,496.09375,2.153567516,496.09375,2.572291074, , ,
496.3378906,2.166145572,496.3378906,2.155535627,496.3378906,2.581079789, , ,
496.5820312,2.177423048,496.5820312,2.170548265,496.5820312,2.59387897, , ,
496.8261719,2.185801734,496.8261719,2.183406586,496.8261719,2.607973604, , ,
497.0703125,2.192348637,497.0703125,2.202753284,497.0703125,2.614726719, , ,
497.3144531,2.203277093,497.3144531,2.212664963,497.3144531,2.627982729, , ,
497.5585938,2.211926806,497.5585938,2.225790608,497.5585938,2.641402587, , ,
497.8027344,2.222109713,497.8027344,2.245529554,497.8027344,2.647233223, , ,
498.046875,2.233028432,498.046875,2.264981951,498.046875,2.662650714, , ,
498.2910156,2.240431498,498.2910156,2.277846714,498.2910156,2.671059143, , ,
498.5351562,2.251593517,498.5351562,2.298398298,498.5351562,2.688870253, , ,
498.7792969,2.261824609,498.7792969,2.322291729,498.7792969,2.697931426, , ,
499.0234375,2.271752791,499.0234375,2.337926275,499.0234375,2.709050546, , ,
499.2675781,2.283244241,499.2675781,2.359709095,499.2675781,2.724941469, , ,
499.5117188,2.294451511,499.5117188,2.377103852,499.5117188,2.734753163, , ,
499.7558594,2.304938516,499.7558594,2.395257178,499.7558594,2.749205238, , ,
500,2.317992361,500,2.418135475,500,2.765133108, , ,
500.2441406,2.329010719,500.2441406,2.439543526,500.2441406,2.775397381, , ,
500.4882812,2.342206134,500.4882812,2.459754827,500.4882812,2.791214868, , ,
500.7324219,2.354080299,500.7324219,2.484543171,500.7324219,2.805560438, , ,
500.9765625,2.367199187,500.9765625,2.501445842,500.9765625,2.819606614, , ,
501.2207031,2.381099115,501.2207031,2.523815141,501.2207031,2.832789199, , ,
501.4648438,2.39817295,501.4648438,2.552147055,501.4648438,2.847622752, , ,
501.7089844,2.411614832,501.7089844,2.578142167,501.7089844,2.861816008, , ,
501.953125,2.425829223,501.953125,2.60766554,501.953125,2.879685815, , ,
502.1972656,2.438755462,502.1972656,2.637591278,502.1972656,2.894322833, , ,
502.4414062,2.454285381,502.4414062,2.66237493,502.4414062,2.91050949, , ,
502.6855469,2.470803645,502.6855469,2.688938603,502.6855469,2.926661504, , ,
502.9296875,2.487331797,502.9296875,2.716861206,502.9296875,2.945172176, , ,
503.1738281,2.505597028,503.1738281,2.749209234,503.1738281,2.9614499, , ,
503.4179688,2.524102533,503.4179688,2.779442903,503.4179688,2.98043519, , ,
503.6621094,2.543925541,503.6621094,2.814447477,503.6621094,3.001200598, , ,
503.90625,2.56315208,503.90625,2.850134088,503.90625,3.022868398, , ,
504.1503906,2.583535495,504.1503906,2.88597229,504.1503906,3.042256968, , ,
504.3945312,2.605420296,504.3945312,2.92629998,504.3945312,3.065058945, , ,
504.6386719,2.627159485,504.6386719,2.964799127,504.6386719,3.087065325, , ,
504.8828125,2.649783762,504.8828125,3.006050489,504.8828125,3.110786141, , ,
505.1269531,2.674246349,505.1269531,3.050381599,505.1269531,3.135361689, , ,
505.3710938,2.698292562,505.3710938,3.095560954,505.3710938,3.159430915, , ,
505.6152344,2.724820124,505.6152344,3.143134619,505.6152344,3.18574954, , ,
505.859375,2.751930444,505.859375,3.19272923,505.859375,3.213103732, , ,
506.1035156,2.780525602,506.1035156,3.245530121,506.1035156,3.242672366, , ,
506.3476562,2.810662087,506.3476562,3.301260967,506.3476562,3.271899715, , ,
506.5917969,2.841739301,506.5917969,3.358287252,506.5917969,3.303017089, , ,
506.8359375,2.873950299,506.8359375,3.417679932,506.8359375,3.332669429, , ,
507.0800781,2.908023034,507.0800781,3.479904741,507.0800781,3.364023069, , ,
507.3242188,2.942443607,507.3242188,3.544173549,507.3242188,3.399205716, , ,
507.5683594,2.977773923,507.5683594,3.609679851,507.5683594,3.435254766, , ,
507.8125,3.013435157,507.8125,3.675908532,507.8125,3.470066495, , ,
508.0566406,3.048867702,508.0566406,3.741096223,508.0566406,3.504827457, , ,
508.3007812,3.083470742,508.3007812,3.803800451,508.3007812,3.53850198, , ,
508.5449219,3.115685328,508.5449219,3.861331859,508.5449219,3.570278067, , ,
508.7890625,3.144041725,508.7890625,3.910176577,508.7890625,3.599411167, , ,
509.0332031,3.165706844,509.0332031,3.944855621,509.0332031,3.621833864, , ,
509.2773438,3.178564237,509.2773438,3.960799287,509.2773438,3.635887368, , ,
509.5214844,3.180556385,509.5214844,3.953143932,509.5214844,3.639949656, , ,
509.765625,3.170275154,509.765625,3.919248532,509.765625,3.632295839, , ,
510.0097656,3.14801278,510.0097656,3.859651442,510.0097656,3.612380886, , ,
510.2539062,3.11608248,510.2539062,3.7780739,510.2539062,3.582973607, , ,
510.4980469,3.076967888,510.4980469,3.68007518,510.4980469,3.545788441, , ,
510.7421875,3.033442733,510.7421875,3.571170255,510.7421875,3.504297788, , ,
510.9863281,2.987861133,510.9863281,3.455795777,510.9863281,3.460704006, , ,
511.2304688,2.942241908,511.2304688,3.339112476,511.2304688,3.417488195, , ,
511.4746094,2.897363122,511.4746094,3.222000264,511.4746094,3.375459286, , ,
511.71875,2.854622803,511.71875,3.108092625,511.71875,3.335133214, , ,
511.9628906,2.813986642,511.9628906,2.996384733,511.9628906,3.297265384, , ,
512.2070312,2.775083167,512.2070312,2.889694466,512.2070312,3.261490481, , ,
512.4511719,2.738827852,512.4511719,2.782094155,512.4511719,3.228661212, , ,
512.6953125,2.705349151,512.6953125,2.683957302,512.6953125,3.197506166, , ,
512.9394531,2.673666607,512.9394531,2.585515907,512.9394531,3.166905432, , ,
513.1835938,2.644176292,513.1835938,2.492383708,513.1835938,3.139975436, , ,
513.4277344,2.616831393,513.4277344,2.404378826,513.4277344,3.114217006, , ,
513.671875,2.590624918,513.671875,2.320133682,513.671875,3.090362171, , ,
513.9160156,2.566844358,513.9160156,2.237453263,513.9160156,3.068179955, , ,
514.1601562,2.544176482,514.1601562,2.153185863,514.1601562,3.047952837, , ,
514.4042969,2.52183105,514.4042969,2.09292524,514.4042969,3.026189575, , ,
514.6484375,2.500349731,514.6484375,2.029889357,514.6484375,3.007409042, , ,
514.8925781,2.481474773,514.8925781,1.971741681,514.8925781,2.989977657, , ,
515.1367188,2.463254794,515.1367188,1.899784193,515.1367188,2.973201402, , ,
515.3808594,2.447168233,515.3808594,1.83621535,515.3808594,2.95850402, , ,
515.625,2.429229665,515.625,1.804673213,515.625,2.941960556, , ,
515.8691406,2.412772939,515.8691406,1.742019739,515.8691406,2.925074486, , ,
516.1132812,2.397135649,516.1132812,1.729776702,516.1132812,2.912065943, , ,
516.3574219,2.382212375,516.3574219,1.695529959,516.3574219,2.896655128, , ,
516.6015625,2.368424417,516.6015625,1.661269433,516.6015625,2.886024699, , ,
516.8457031,2.354648428,516.8457031,1.62893341,516.8457031,2.872601767, , ,
517.0898438,2.34080326,517.0898438,1.623122026,517.0898438,2.859947473, , ,
517.3339844,2.327652965,517.3339844,1.600887842,517.3339844,2.847214044, , ,
517.578125,2.314602318,517.578125,1.601703799,517.578125,2.836290518, , ,
517.8222656,2.302620285,517.8222656,1.600606422,517.8222656,2.82178865, , ,
518.0664062,2.290569341,518.0664062,1.595755179,518.0664062,2.814038889, , ,
518.3105469,2.279503461,518.3105469,1.578231178,518.3105469,2.802726908, , ,
518.5546875,2.266555541,518.5546875,1.58954147,518.5546875,2.789178789, , ,
518.7988281,2.256310943,518.7988281,1.604329047,518.7988281,2.783294294, , ,
519.0429688,2.245775353,519.0429688,1.562675072,519.0429688,2.771616097, , ,
519.2871094,2.236663859,519.2871094,1.565337743,519.2871094,2.762688569, , ,
519.53125,2.226281483,519.53125,1.565027557,519.53125,2.752593739, , ,
519.7753906,2.215666179,519.7753906,1.535978431,519.7753906,2.744785435, , ,
520.0195312,2.207116328,520.0195312,1.521187801,520.0195312,2.737369302, , ,
520.2636719,2.199357083,520.2636719,1.556831249,520.2636719,2.729191282, , ,
520.5078125,2.190665636,520.5078125,1.541594607,520.5078125,2.71937093, , ,
520.7519531,2.184868764,520.7519531,1.585904128,520.7519531,2.715063748, , ,
520.9960938,2.174352461,520.9960938,1.569487334,520.9960938,2.708884808, , ,
521.2402344,2.166576448,521.2402344,1.577302758,521.2402344,2.700594479, , ,
521.484375,2.159468524,521.484375,1.567339365,521.484375,2.69272648, , ,
521.7285156,2.153192294,521.7285156,1.553652131,521.7285156,2.684722374, , ,
521.9726562,2.144290641,521.9726562,1.563089087,521.9726562,2.678460776, , ,
522.2167969,2.138254133,522.2167969,1.57338955,522.2167969,2.672208159, , ,
522.4609375,2.128771551,522.4609375,1.563907581,522.4609375,2.660004266, , ,
522.7050781,2.123135608,522.7050781,1.597215664,522.7050781,2.656246336, , ,
522.9492188,2.116330815,522.9492188,1.620072958,522.9492188,2.64958333, , ,
523.1933594,2.107395774,523.1933594,1.616830208,523.1933594,2.640946253, , ,
523.4375,2.103111668,523.4375,1.58169662,523.4375,2.637280556, , ,
523.6816406,2.095084264,523.6816406,1.619519702,523.6816406,2.627290269, , ,
523.9257812,2.087906785,523.9257812,1.622743792,523.9257812,2.621528756, , ,
524.1699219,2.084236409,524.1699219,1.647012812,524.1699219,2.613031253, , ,
524.4140625,2.075182005,524.4140625,1.614509734,524.4140625,2.608183824, , ,
524.6582031,2.069666242,524.6582031,1.602188989,524.6582031,2.605640351, , ,
524.9023438,2.063882812,524.9023438,1.634762469,524.9023438,2.59577308, , ,
525.1464844,2.058674352,525.1464844,1.628044197,525.1464844,2.588399726, , ,
525.390625,2.053055793,525.390625,1.642904609,525.390625,2.582908984, , ,
525.6347656,2.046638442,525.6347656,1.570045678,525.6347656,2.578145674, , ,
525.8789062,2.04219686,525.8789062,1.626428275,525.8789062,2.572531747, , ,
526.1230469,2.036295364,526.1230469,1.649613107,526.1230469,2.566773398, , ,
526.3671875,2.03158815,526.3671875,1.653663526,526.3671875,2.560214578, , ,
526.6113281,2.026257433,526.6113281,1.631434955,526.6113281,2.551740397, , ,
526.8554688,2.019668776,526.8554688,1.643277618,526.8554688,2.540497707, , ,
